id,continent,region,whoRegion,admin0,admin0Id,admin0Fip,admin0Iso2,admin0Iso3,admin1,admin1Id,admin2,admin2Id,admin3Id,iusAdm,iusName,iuId,iuCode,year,endemicity,targetPop,popReq,popTrg,popTreat,cov,pc,effPc,pcN,effPcN,epiCov,epiPc,epiEffPc,epiPcN,epiEffPcN,mdaScheme,endemicityId
206711,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ankpa,36807,0,ADM2,Ankpa,36807,NGA0379736807,2023,Low prevalence (less than 10%),SAC,0,0,0,0,0,0,1,0,0,0,0,1,0,Not delivered,10
206712,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ankpa,36807,0,ADM2,Ankpa,36807,NGA0379736807,2024,Low prevalence (less than 10%),SAC,0,0,0,0,0,0,1,0,0,0,0,1,0,Not delivered,10
206720,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ankpa,36807,0,ADM2,Ankpa,36807,NGA0379736807,2020,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206721,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ankpa,36807,0,ADM2,Ankpa,36807,NGA0379736807,2021,Low prevalence (less than 10%),Total,35741,7439,2399,32.25,1,0,1,0,6.71,1,0,1,0,PZQ,10
206722,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ankpa,36807,0,ADM2,Ankpa,36807,NGA0379736807,2022,Low prevalence (less than 10%),Total,36672,0,0,0,0,0,1,0,0,0,0,1,0,Not delivered,10
206723,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ankpa,36807,0,ADM2,Ankpa,36807,NGA0379736807,2023,Low prevalence (less than 10%),Total,0,0,0,0,0,0,1,0,0,0,0,1,0,Not delivered,10
206724,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ankpa,36807,0,ADM2,Ankpa,36807,NGA0379736807,2024,Low prevalence (less than 10%),Total,0,0,0,0,0,0,1,0,0,0,0,1,0,Not delivered,10
206732,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2020,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206733,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2021,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
206734,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2022,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
206735,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2023,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
206736,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2024,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
206744,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2020,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206745,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2021,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
206746,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2022,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
206747,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2023,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
206748,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2024,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
206756,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2020,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206757,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2021,Low prevalence (less than 10%),SAC,18715,9747,3204,32.87,1,0,1,0,17.12,1,0,1,0,PZQ,10
206758,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2022,Low prevalence (less than 10%),SAC,19203,0,0,0,0,0,1,0,0,0,0,1,0,Not delivered,10
206759,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2023,Low prevalence (less than 10%),SAC,0,0,0,0,0,0,1,0,0,0,0,1,0,Not delivered,10
206760,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2024,Low prevalence (less than 10%),SAC,0,0,0,0,0,0,1,0,0,0,0,1,0,Not delivered,10
206768,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2020,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206769,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2021,Low prevalence (less than 10%),Total,18715,9747,3204,32.87,1,0,1,0,17.12,1,0,1,0,PZQ,10
206770,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2022,Low prevalence (less than 10%),Total,19203,0,0,0,0,0,1,0,0,0,0,1,0,Not delivered,10
206771,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2023,Low prevalence (less than 10%),Total,0,0,0,0,0,0,1,0,0,0,0,1,0,Not delivered,10
206772,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Bassa,36808,0,ADM2,Bassa,36808,NGA0379736808,2024,Low prevalence (less than 10%),Total,0,0,0,0,0,0,1,0,0,0,0,1,0,Not delivered,10
206780,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2020,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206781,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2021,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206782,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2022,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206783,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2023,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206784,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2024,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206792,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2020,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206793,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2021,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206794,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2022,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206795,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2023,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206796,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2024,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206804,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2020,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206805,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2021,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206806,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2022,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206807,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2023,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206808,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2024,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206816,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2020,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206817,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2021,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206818,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2022,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206819,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2023,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206820,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Dekina,36809,0,ADM2,Dekina,36809,NGA0379736809,2024,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
206828,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2020,Moderate prevalence (10%-49%),Adults,18793,18793,1217,6.48,1,0,3,1,6.48,1,0,3,1,PZQ,9
206829,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2021,Moderate prevalence (10%-49%),Adults,19279,19782,11339,57.32,1,0,4,1,58.82,1,0,4,1,PZQ,9
206830,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2022,Moderate prevalence (10%-49%),Adults,19782,0,0,0,0,0,4,1,0,0,0,4,1,Not delivered,9
206831,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2023,Moderate prevalence (10%-49%),Adults,20276,0,0,0,0,0,4,1,0,0,0,4,1,PZQ,9
206832,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2024,Moderate prevalence (10%-49%),Adults,20781,0,0,0,0,0,4,1,0,0,0,4,1,PZQ,9
206840,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2020,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,9
206841,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2021,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,9
206842,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2022,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,9
206843,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2023,Moderate prevalence (10%-49%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,9
206844,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2024,Moderate prevalence (10%-49%),PreSAC,21695,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,9
206852,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2020,Moderate prevalence (10%-49%),SAC,25298,50595,25298,50,1,0,5,1,100,1,1,5,4,PZQ,9
206853,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2021,Moderate prevalence (10%-49%),SAC,25953,26629,16803,63.1,1,0,6,1,64.74,1,0,6,4,PZQ,9
206854,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2022,Moderate prevalence (10%-49%),SAC,26629,0,0,0,0,0,6,1,0,0,0,6,4,Not delivered,9
206855,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2023,Moderate prevalence (10%-49%),SAC,27295,39135,27295,69.75,1,0,7,1,100,1,1,7,5,PZQ,9
206856,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2024,Moderate prevalence (10%-49%),SAC,27975,39888,27975,70.13,1,0,8,1,100,1,1,8,6,PZQ,9
206864,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2020,Moderate prevalence (10%-49%),Total,44091,69388,26515,38.21,1,0,5,2,60.14,1,0,5,1,PZQ,9
206865,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2021,Moderate prevalence (10%-49%),Total,45232,46411,28142,60.64,1,0,6,2,62.22,1,0,6,1,PZQ,9
206866,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2022,Moderate prevalence (10%-49%),Total,46411,0,0,0,0,0,6,2,0,0,0,6,1,Not delivered,9
206867,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2023,Moderate prevalence (10%-49%),Total,47571,39135,27295,69.75,1,0,7,2,57.38,1,0,7,1,PZQ,9
206868,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Ibaji,36810,0,ADM2,Ibaji,36810,NGA0379736810,2024,Moderate prevalence (10%-49%),Total,48757,39888,27975,70.13,1,0,8,2,57.38,1,0,8,1,PZQ,9
206876,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Idah,36811,0,ADM2,Idah,36811,NGA0379736811,2020,Low prevalence (less than 10%),Adults,0,183,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
206877,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Idah,36811,0,ADM2,Idah,36811,NGA0379736811,2021,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
206878,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Idah,36811,0,ADM2,Idah,36811,NGA0379736811,2022,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
206879,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Idah,36811,0,ADM2,Idah,36811,NGA0379736811,2023,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
206880,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Idah,36811,0,ADM2,Idah,36811,NGA0379736811,2024,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
206888,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Idah,36811,0,ADM2,Idah,36811,NGA0379736811,2020,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
206889,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Idah,36811,0,ADM2,Idah,36811,NGA0379736811,2021,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,PZQ,10
206890,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Idah,36811,0,ADM2,Idah,36811,NGA0379736811,2022,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
206891,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Idah,36811,0,ADM2,Idah,36811,NGA0379736811,2023,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
206892,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Idah,36811,0,ADM2,Idah,36811,NGA0379736811,2024,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
206900,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Idah,36811,0,ADM2,Idah,36811,NGA0379736811,2020,Low prevalence (less than 10%),SAC,10401,31517,10401,33,1,0,3,1,100,1,1,3,3,PZQ,10
206901,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Idah,36811,0,ADM2,Idah,36811,NGA0379736811,2021,Low prevalence (less than 10%),SAC,10670,10948,7356,67.19,1,0,4,1,68.94,1,0,4,3,PZQ,10
206902,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Idah,36811,0,ADM2,Idah,36811,NGA0379736811,2022,Low prevalence (less than 10%),SAC,10948,0,0,0,0,0,4,1,0,0,0,4,3,Not delivered,10
206903,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Idah,36811,0,ADM2,Idah,36811,NGA0379736811,2023,Low prevalence (less than 10%),SAC,0,0,0,0,0,0,4,1,0,0,0,4,3,Not delivered,10
206904,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Idah,36811,0,ADM2,Idah,36811,NGA0379736811,2024,Low prevalence (less than 10%),SAC,0,0,0,0,0,0,4,1,0,0,0,4,3,Not delivered,10
206912,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Idah,36811,0,ADM2,Idah,36811,NGA0379736811,2020,Low prevalence (less than 10%),Total,10401,31700,10401,32.81,1,0,3,1,100,1,1,3,3,PZQ,10
206913,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Idah,36811,0,ADM2,Idah,36811,NGA0379736811,2021,Low prevalence (less than 10%),Total,10670,10948,7356,67.19,1,0,4,1,68.94,1,0,4,3,PZQ,10
206914,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Kogi,3797,Idah,36811,0,ADM2,Idah,36811,NGA0379736811,2022,Low prevalence (less than 10%),Total,10948,0,0,0,0,0,4,1,0,0,0,4,3,Not delivered,10
